record_id,question,year,responses_numeric,responses_character
155,q4_coded,2023,NA,Positive
155,q4_improvements,2023,NA,Pacing
155,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
155,q4_coded,2024,NA,Neutral
155,q4_improvements,2024,NA,Content Depth
156,q4,2022,NA,I didn’t find the program that helpful. More interactive activities and discussions would have been useful.
156,q4_coded,2022,NA,Positive
156,q4_improvements,2022,NA,Interactivity
156,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
156,q4_coded,2023,NA,Neutral
156,q4_improvements,2023,NA,NA
156,q4,2024,NA,"I found the program extremely helpful. It exceeded my expectations, and I feel confident in the material."
156,q4_coded,2024,NA,Positive
156,q4_improvements,2024,NA,NA
157,q4,2022,NA,"I feel like the program was OK overall, but it needs more depth in certain areas."
157,q4_coded,2022,NA,Neutral
157,q4_improvements,2022,NA,Content Depth
157,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
157,q4_coded,2023,NA,Positive
157,q4_improvements,2023,NA,Content Depth
157,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
157,q4_coded,2024,NA,Neutral
157,q4_improvements,2024,NA,NA
158,q4,2022,NA,"I feel like the program was somewhat helpful, but it lacked some practical aspects that would have made it more useful."
158,q4_coded,2022,NA,Positive
158,q4_improvements,2022,NA,NA
158,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
158,q4_coded,2023,NA,Positive
158,q4_improvements,2023,NA,NA
158,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
158,q4_coded,2024,NA,Positive
158,q4_improvements,2024,NA,NA
159,q4,2022,NA,"It wasn’t exactly useful for me, but it wasn’t terrible. More personalization would help."
159,q4_coded,2022,NA,Positive
159,q4_improvements,2022,NA,NA
159,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
159,q4_coded,2023,NA,Engagement
159,q4_improvements,2023,NA,Interactivity
159,q4,2024,NA,I can't think of anything that could have been improved. The program was comprehensive and engaging.
159,q4_coded,2024,NA,Improvement
159,q4_improvements,2024,NA,NA
160,q4,2022,NA,"The program was OK, but I would have liked more practical demonstrations of the concepts."
160,q4_coded,2022,NA,Neutral
160,q4_improvements,2022,NA,NA
160,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
160,q4_coded,2023,NA,Improvement
160,q4_improvements,2023,NA,NA
160,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
160,q4_coded,2024,NA,Neutral
160,q4_improvements,2024,NA,NA
161,q4,2022,NA,"The material was OK, but the pace was too fast for me to keep up. More time would have been great."
161,q4_coded,2022,NA,Neutral
161,q4_improvements,2022,NA,Pacing
161,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
161,q4_coded,2023,NA,Positive
161,q4_improvements,2023,NA,Content Depth
161,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
161,q4_coded,2024,NA,Neutral
161,q4_improvements,2024,NA,Content Depth
162,q4,2022,NA,"The program was pretty good, but I think it could have been a bit more organized and practical."
162,q4_coded,2022,NA,Neutral
162,q4_improvements,2022,NA,NA
162,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
162,q4_coded,2023,NA,Improvement
162,q4_improvements,2023,NA,NA
162,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
162,q4_coded,2024,NA,Neutral
162,q4_improvements,2024,NA,Content Depth
163,q4,2022,NA,"I wasn’t sure how much I gained from it, but the program was structured OK. Some improvements are needed."
163,q4_coded,2022,NA,Improvement
163,q4_improvements,2022,NA,NA
163,q4,2023,NA,"It was a good experience, but a few more examples of how the material applies in real-life situations would be helpful."
163,q4_coded,2023,NA,Positive
163,q4_improvements,2023,NA,Content Depth
163,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
163,q4_coded,2024,NA,Improvement
163,q4_improvements,2024,NA,NA
164,q4,2022,NA,It was an average experience. The program could have been more engaging and better organized.
164,q4_coded,2022,NA,Improvement
164,q4_improvements,2022,NA,NA
164,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
164,q4_coded,2023,NA,Positive
164,q4_improvements,2023,NA,NA
164,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
164,q4_coded,2024,NA,Engagement
164,q4_improvements,2024,NA,Content Depth
165,q4,2022,NA,"The content was decent, but it could use more depth. Overall, the program is OK for what it is."
165,q4_coded,2022,NA,Neutral
165,q4_improvements,2022,NA,Content Depth
165,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
165,q4_coded,2023,NA,Positive
165,q4_improvements,2023,NA,Pacing
165,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
165,q4_coded,2024,NA,Neutral
165,q4_improvements,2024,NA,Content Depth
166,q4,2022,NA,The program could be more effective with more focus on the participants' learning styles.
166,q4_coded,2022,NA,Neutral
166,q4_improvements,2022,NA,NA
166,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
166,q4_coded,2023,NA,Improvement
166,q4_improvements,2023,NA,NA
166,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
166,q4_coded,2024,NA,Positive
166,q4_improvements,2024,NA,NA
167,q4,2022,NA,"It was decent, but it wasn’t very engaging. More interactive workshops would be appreciated."
167,q4_coded,2022,NA,Engagement
167,q4_improvements,2022,NA,Interactivity
167,q4,2023,NA,"The program was solid, though I would have liked more feedback during the process to gauge my progress."
167,q4_coded,2023,NA,Neutral
167,q4_improvements,2023,NA,Feedback
167,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
167,q4_coded,2024,NA,Positive
167,q4_improvements,2024,NA,NA
168,q4,2022,NA,"It was OK, but I feel like the pace was too fast. More time for each topic would be beneficial."
168,q4_coded,2022,NA,Positive
168,q4_improvements,2022,NA,Pacing
168,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
168,q4_coded,2023,NA,Improvement
168,q4_improvements,2023,NA,Feedback
168,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
168,q4_coded,2024,NA,Engagement
168,q4_improvements,2024,NA,Content Depth
169,q4,2022,NA,"I liked the program, but I think it could use more focus on problem-solving and hands-on exercises."
169,q4_coded,2022,NA,Neutral
169,q4_improvements,2022,NA,Interactivity
169,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
169,q4_coded,2023,NA,Positive
169,q4_improvements,2023,NA,Interactivity
169,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
169,q4_coded,2024,NA,Neutral
169,q4_improvements,2024,NA,Content Depth
170,q4,2022,NA,"It’s an OK program, but I think the content could be more tailored to different learning styles."
170,q4_coded,2022,NA,Neutral
170,q4_improvements,2022,NA,Content Depth
170,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
170,q4_coded,2023,NA,Positive
170,q4_improvements,2023,NA,Content Depth
170,q4,2024,NA,"The program was spot-on. I felt like all my learning needs were met, and I feel prepared to apply the material."
170,q4_coded,2024,NA,Neutral
170,q4_improvements,2024,NA,NA
171,q4,2022,NA,"It wasn’t exactly useful for me, but it wasn’t terrible. More personalization would help."
171,q4_coded,2022,NA,Positive
171,q4_improvements,2022,NA,NA
171,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
171,q4_coded,2023,NA,Improvement
171,q4_improvements,2023,NA,NA
171,q4,2024,NA,"I found the program extremely helpful. It exceeded my expectations, and I feel confident in the material."
171,q4_coded,2024,NA,Positive
171,q4_improvements,2024,NA,NA
172,q4,2022,NA,"I didn't find the program all that helpful, but it wasn’t bad either. Some more detailed examples could have helped."
172,q4_coded,2022,NA,Positive
172,q4_improvements,2022,NA,Content Depth
172,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
172,q4_coded,2023,NA,Neutral
172,q4_improvements,2023,NA,NA
172,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
172,q4_coded,2024,NA,Engagement
172,q4_improvements,2024,NA,NA
173,q4,2022,NA,"I feel like the program was somewhat helpful, but it lacked some practical aspects that would have made it more useful."
173,q4_coded,2022,NA,Positive
173,q4_improvements,2022,NA,NA
173,q4,2023,NA,"It was a great experience overall. The content was engaging, but a bit more depth on certain topics could be helpful."
173,q4_coded,2023,NA,Positive
173,q4_improvements,2023,NA,Content Depth
173,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
173,q4_coded,2024,NA,Positive
173,q4_improvements,2024,NA,NA
174,q4,2022,NA,"I wasn’t sure how much I gained from it, but the program was structured OK. Some improvements are needed."
174,q4_coded,2022,NA,Improvement
174,q4_improvements,2022,NA,NA
174,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
174,q4_coded,2023,NA,Positive
174,q4_improvements,2023,NA,NA
174,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
174,q4_coded,2024,NA,Positive
174,q4_improvements,2024,NA,NA
175,q4,2022,NA,I think the program could be better if there was more opportunity for collaboration with others.
175,q4_coded,2022,NA,Improvement
175,q4_improvements,2022,NA,NA
175,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
175,q4_coded,2023,NA,Neutral
175,q4_improvements,2023,NA,Pacing
175,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
175,q4_coded,2024,NA,Engagement
175,q4_improvements,2024,NA,NA
176,q4,2022,NA,"It could use some adjustments. Some sections were very helpful, but others felt like a waste of time."
176,q4_coded,2022,NA,Positive
176,q4_improvements,2022,NA,Pacing
176,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
176,q4_coded,2023,NA,Positive
176,q4_improvements,2023,NA,NA
176,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
176,q4_coded,2024,NA,Neutral
176,q4_improvements,2024,NA,NA
177,q4,2022,NA,"It was an OK program. Some of the topics could use more detailed explanations, though."
177,q4_coded,2022,NA,Neutral
177,q4_improvements,2022,NA,NA
177,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
177,q4_coded,2023,NA,Engagement
177,q4_improvements,2023,NA,Interactivity
177,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
177,q4_coded,2024,NA,Positive
177,q4_improvements,2024,NA,NA
178,q4,2022,NA,"The program is OK, but I didn’t feel like I learned as much as I had hoped."
178,q4_coded,2022,NA,Positive
178,q4_improvements,2022,NA,NA
178,q4,2023,NA,It was a good program. A more interactive approach would help keep participants engaged longer.
178,q4_coded,2023,NA,Engagement
178,q4_improvements,2023,NA,Interactivity
178,q4,2024,NA,"The program was fantastic. I learned a lot, and I think it covered everything I hoped for and more."
178,q4_coded,2024,NA,Positive
178,q4_improvements,2024,NA,NA
179,q4,2022,NA,"It was decent, but it wasn’t very engaging. More interactive workshops would be appreciated."
179,q4_coded,2022,NA,Engagement
179,q4_improvements,2022,NA,Interactivity
179,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
179,q4_coded,2023,NA,Improvement
179,q4_improvements,2023,NA,Feedback
179,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
179,q4_coded,2024,NA,Neutral
179,q4_improvements,2024,NA,NA
180,q4,2022,NA,"It’s OK, but I think it would be better if the pace was slowed down and more time was given to practice."
180,q4_coded,2022,NA,Improvement
180,q4_improvements,2022,NA,Pacing
180,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
180,q4_coded,2023,NA,Neutral
180,q4_improvements,2023,NA,Pacing
180,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
180,q4_coded,2024,NA,Neutral
180,q4_improvements,2024,NA,NA
181,q4,2022,NA,"The program is somewhat helpful, but I think it could be more tailored to individual needs."
181,q4_coded,2022,NA,Positive
181,q4_improvements,2022,NA,NA
181,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
181,q4_coded,2023,NA,Positive
181,q4_improvements,2023,NA,Content Depth
181,q4,2024,NA,"The program was extremely effective. The content was delivered perfectly, and I feel much more confident in the material."
181,q4_coded,2024,NA,Neutral
181,q4_improvements,2024,NA,Content Depth
182,q4,2022,NA,"I liked the overall structure, but I felt it could have gone deeper into certain topics."
182,q4_coded,2022,NA,Neutral
182,q4_improvements,2022,NA,NA
182,q4,2023,NA,"The program was excellent overall, but a few more hands-on activities would make it even more effective."
182,q4_coded,2023,NA,Neutral
182,q4_improvements,2023,NA,Interactivity
182,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
182,q4_coded,2024,NA,Neutral
182,q4_improvements,2024,NA,NA
183,q4,2022,NA,"I liked the program, but some areas need more in-depth coverage, especially on the more advanced topics."
183,q4_coded,2022,NA,Neutral
183,q4_improvements,2022,NA,Content Depth
183,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
183,q4_coded,2023,NA,Positive
183,q4_improvements,2023,NA,Interactivity
183,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
183,q4_coded,2024,NA,Neutral
183,q4_improvements,2024,NA,NA
184,q4,2022,NA,I didn’t find the program that helpful. More interactive activities and discussions would have been useful.
184,q4_coded,2022,NA,Positive
184,q4_improvements,2022,NA,Interactivity
184,q4,2023,NA,"I found the program to be very informative, but the pace was a bit quick. More time for questions would help."
184,q4_coded,2023,NA,Neutral
184,q4_improvements,2023,NA,Pacing
184,q4,2024,NA,"The program was spot-on. I felt like all my learning needs were met, and I feel prepared to apply the material."
184,q4_coded,2024,NA,Neutral
184,q4_improvements,2024,NA,NA
185,q4,2022,NA,"I’m not sure if I found it helpful, but it wasn’t terrible. I think more real-world application would make it better."
185,q4_coded,2022,NA,Positive
185,q4_improvements,2022,NA,Real-World Examples
185,q4,2023,NA,"I found the program very beneficial. It was well-organized, though adding more real-world examples would be valuable."
185,q4_coded,2023,NA,Positive
185,q4_improvements,2023,NA,Content Depth
185,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
185,q4_coded,2024,NA,Positive
185,q4_improvements,2024,NA,NA
186,q4,2022,NA,"It was a decent program, but it could have been a lot better with more activities and fewer lectures."
186,q4_coded,2022,NA,Improvement
186,q4_improvements,2022,NA,NA
186,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
186,q4_coded,2023,NA,Engagement
186,q4_improvements,2023,NA,Interactivity
186,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
186,q4_coded,2024,NA,Neutral
186,q4_improvements,2024,NA,NA
187,q4,2022,NA,"The program is OK, but I didn’t feel like I learned as much as I had hoped."
187,q4_coded,2022,NA,Positive
187,q4_improvements,2022,NA,NA
187,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
187,q4_coded,2023,NA,Positive
187,q4_improvements,2023,NA,NA
187,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
187,q4_coded,2024,NA,Neutral
187,q4_improvements,2024,NA,NA
188,q4,2022,NA,"The program was OK, but I didn’t feel that it addressed my specific needs."
188,q4_coded,2022,NA,Neutral
188,q4_improvements,2022,NA,NA
188,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
188,q4_coded,2023,NA,Positive
188,q4_improvements,2023,NA,NA
188,q4,2024,NA,"I learned so much from the program. Everything was clear, engaging, and incredibly useful."
188,q4_coded,2024,NA,Positive
188,q4_improvements,2024,NA,NA
189,q4,2022,NA,The program could be more effective with more focus on the participants' learning styles.
189,q4_coded,2022,NA,Neutral
189,q4_improvements,2022,NA,NA
189,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
189,q4_coded,2023,NA,Positive
189,q4_improvements,2023,NA,Interactivity
189,q4,2024,NA,I can't think of anything that could have been improved. The program was comprehensive and engaging.
189,q4_coded,2024,NA,Improvement
189,q4_improvements,2024,NA,NA
190,q4,2022,NA,"It was decent, but it wasn’t very engaging. More interactive workshops would be appreciated."
190,q4_coded,2022,NA,Engagement
190,q4_improvements,2022,NA,Interactivity
190,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
190,q4_coded,2023,NA,Positive
190,q4_improvements,2023,NA,Interactivity
190,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
190,q4_coded,2024,NA,Neutral
190,q4_improvements,2024,NA,NA
191,q4,2022,NA,"I’m not sure if I found it helpful, but it wasn’t terrible. I think more real-world application would make it better."
191,q4_coded,2022,NA,Positive
191,q4_improvements,2022,NA,Real-World Examples
191,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
191,q4_coded,2023,NA,Positive
191,q4_improvements,2023,NA,Interactivity
191,q4,2024,NA,The program was fantastic. I feel it met all my learning needs and was incredibly informative.
191,q4_coded,2024,NA,Positive
191,q4_improvements,2024,NA,NA
192,q4,2022,NA,"I didn't find the program all that helpful, but it wasn’t bad either. Some more detailed examples could have helped."
192,q4_coded,2022,NA,Positive
192,q4_improvements,2022,NA,Content Depth
192,q4,2023,NA,"I liked the program overall, but it would be more beneficial if it included more diverse learning formats."
192,q4_coded,2023,NA,Positive
192,q4_improvements,2023,NA,NA
192,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
192,q4_coded,2024,NA,Neutral
192,q4_improvements,2024,NA,NA
193,q4,2022,NA,"The content was useful, but I think the program would benefit from more examples and case studies."
193,q4_coded,2022,NA,Positive
193,q4_improvements,2022,NA,Content Depth
193,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
193,q4_coded,2023,NA,Positive
193,q4_improvements,2023,NA,Content Depth
193,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
193,q4_coded,2024,NA,Engagement
193,q4_improvements,2024,NA,Content Depth
194,q4,2022,NA,The program could be more effective with more focus on the participants' learning styles.
194,q4_coded,2022,NA,Neutral
194,q4_improvements,2022,NA,NA
194,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
194,q4_coded,2023,NA,Positive
194,q4_improvements,2023,NA,Content Depth
194,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
194,q4_coded,2024,NA,Engagement
194,q4_improvements,2024,NA,NA
195,q4,2022,NA,"It’s OK, but I think it would be better if the pace was slowed down and more time was given to practice."
195,q4_coded,2022,NA,Improvement
195,q4_improvements,2022,NA,Pacing
195,q4,2023,NA,The program was fantastic. Some slight improvements in pacing and content depth would make it even better.
195,q4_coded,2023,NA,Positive
195,q4_improvements,2023,NA,Content Depth
195,q4,2024,NA,The program was amazing! I learned so much and everything was very well-organized.
195,q4_coded,2024,NA,Positive
195,q4_improvements,2024,NA,NA
196,q4,2022,NA,"It was decent, but I think it would benefit from some improvements in the presentation and materials."
196,q4_coded,2022,NA,Improvement
196,q4_improvements,2022,NA,NA
196,q4,2023,NA,"The program was okay, but I think it would benefit from a clearer focus on the main topics."
196,q4_coded,2023,NA,Neutral
196,q4_improvements,2023,NA,NA
196,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
196,q4_coded,2024,NA,Neutral
196,q4_improvements,2024,NA,NA
197,q4,2022,NA,"It could use some adjustments. Some sections were very helpful, but others felt like a waste of time."
197,q4_coded,2022,NA,Positive
197,q4_improvements,2022,NA,Pacing
197,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
197,q4_coded,2023,NA,Positive
197,q4_improvements,2023,NA,Pacing
197,q4,2024,NA,"I loved the program! It was highly informative and organized, and I feel much more knowledgeable."
197,q4_coded,2024,NA,Neutral
197,q4_improvements,2024,NA,NA
198,q4,2022,NA,"It was decent, but I think it would benefit from some improvements in the presentation and materials."
198,q4_coded,2022,NA,Improvement
198,q4_improvements,2022,NA,NA
198,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
198,q4_coded,2023,NA,Neutral
198,q4_improvements,2023,NA,Pacing
198,q4,2024,NA,"I had an incredible experience with the program. The content was clear, engaging, and well-paced."
198,q4_coded,2024,NA,Engagement
198,q4_improvements,2024,NA,Content Depth
199,q4,2022,NA,"It was OK, but I think it could be better with clearer examples and more detailed instructions."
199,q4_coded,2022,NA,Improvement
199,q4_improvements,2022,NA,Content Depth
199,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
199,q4_coded,2023,NA,Positive
199,q4_improvements,2023,NA,Pacing
199,q4,2024,NA,"It was an excellent program. The material was engaging, and I feel confident applying what I’ve learned."
199,q4_coded,2024,NA,Positive
199,q4_improvements,2024,NA,NA
200,q4,2022,NA,"It’s an OK program, but I think the content could be more tailored to different learning styles."
200,q4_coded,2022,NA,Neutral
200,q4_improvements,2022,NA,Content Depth
200,q4,2023,NA,"It was a great experience overall. The content was engaging, but a bit more depth on certain topics could be helpful."
200,q4_coded,2023,NA,Positive
200,q4_improvements,2023,NA,Content Depth
200,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
200,q4_coded,2024,NA,Neutral
200,q4_improvements,2024,NA,NA
201,q4,2022,NA,"It’s an average program. I think it could be improved by breaking things into smaller, more digestible parts."
201,q4_coded,2022,NA,Improvement
201,q4_improvements,2022,NA,NA
201,q4,2023,NA,"I really liked the program, but I think it could be more interactive to engage participants even more."
201,q4_coded,2023,NA,Engagement
201,q4_improvements,2023,NA,Interactivity
201,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
201,q4_coded,2024,NA,Neutral
201,q4_improvements,2024,NA,NA
202,q4,2022,NA,"The content was decent, but it could use more depth. Overall, the program is OK for what it is."
202,q4_coded,2022,NA,Neutral
202,q4_improvements,2022,NA,Content Depth
202,q4,2023,NA,"The program was great, but I think a more structured timeline for each module would have been beneficial."
202,q4_coded,2023,NA,Positive
202,q4_improvements,2023,NA,Pacing
202,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
202,q4_coded,2024,NA,Improvement
202,q4_improvements,2024,NA,NA
203,q4,2022,NA,I think the program could be better if there was more opportunity for collaboration with others.
203,q4_coded,2022,NA,Improvement
203,q4_improvements,2022,NA,NA
203,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
203,q4_coded,2023,NA,Improvement
203,q4_improvements,2023,NA,Feedback
203,q4,2024,NA,"The program was great. I feel more confident in the material, and the organization was top-notch."
203,q4_coded,2024,NA,Neutral
203,q4_improvements,2024,NA,NA
204,q4,2022,NA,"The program was fine, but I expected more personalized support. I think that would make it more effective."
204,q4_coded,2022,NA,Neutral
204,q4_improvements,2022,NA,Feedback
204,q4,2023,NA,I feel like the program was very useful. More engagement in certain sections would help retain attention.
204,q4_coded,2023,NA,Positive
204,q4_improvements,2023,NA,Interactivity
204,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
204,q4_coded,2024,NA,Neutral
204,q4_improvements,2024,NA,NA
205,q4,2022,NA,"I feel like the program was somewhat helpful, but it lacked some practical aspects that would have made it more useful."
205,q4_coded,2022,NA,Positive
205,q4_improvements,2022,NA,NA
205,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
205,q4_coded,2023,NA,Improvement
205,q4_improvements,2023,NA,NA
205,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
205,q4_coded,2024,NA,Neutral
205,q4_improvements,2024,NA,NA
206,q4,2022,NA,"It was fine overall, but I feel it lacked more interactive elements to make it more engaging."
206,q4_coded,2022,NA,Engagement
206,q4_improvements,2022,NA,Interactivity
206,q4,2023,NA,"I thought the program was helpful, but adding more practical exercises would improve the learning experience."
206,q4_coded,2023,NA,Positive
206,q4_improvements,2023,NA,NA
206,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
206,q4_coded,2024,NA,Engagement
206,q4_improvements,2024,NA,NA
207,q4,2022,NA,"The program was pretty good, but I think it could have been a bit more organized and practical."
207,q4_coded,2022,NA,Neutral
207,q4_improvements,2022,NA,NA
207,q4,2023,NA,I really appreciated the program. It would be even better with more diverse perspectives included.
207,q4_coded,2023,NA,Improvement
207,q4_improvements,2023,NA,NA
207,q4,2024,NA,"It was an excellent program. The content was delivered perfectly, and everything was well-paced and engaging."
207,q4_coded,2024,NA,Engagement
207,q4_improvements,2024,NA,Content Depth
208,q4,2022,NA,"I felt the program was OK, but there could have been more individual support."
208,q4_coded,2022,NA,Neutral
208,q4_improvements,2022,NA,NA
208,q4,2023,NA,"The content was clear and useful, but a bit more focus on practical applications would have been nice."
208,q4_coded,2023,NA,Positive
208,q4_improvements,2023,NA,Content Depth
208,q4,2024,NA,"It was a truly great program. It was well-organized, informative, and really helped me build my skills."
208,q4_coded,2024,NA,Neutral
208,q4_improvements,2024,NA,NA
209,q4,2022,NA,"The program was fine, but I think it could have benefited from more focus on practical applications."
209,q4_coded,2022,NA,Neutral
209,q4_improvements,2022,NA,NA
209,q4,2023,NA,"The program was very helpful, and I learned a lot. A few more interactive activities would improve it further."
209,q4_coded,2023,NA,Positive
209,q4_improvements,2023,NA,Interactivity
209,q4,2024,NA,"I had an excellent experience. The program was engaging, informative, and provided everything I needed to succeed."
209,q4_coded,2024,NA,Engagement
209,q4_improvements,2024,NA,NA
210,q4,2022,NA,"The program was OK, but I didn’t feel that it addressed my specific needs."
210,q4_coded,2022,NA,Neutral
210,q4_improvements,2022,NA,NA
210,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
210,q4_coded,2023,NA,Neutral
210,q4_improvements,2023,NA,NA
210,q4,2024,NA,"I feel like the program was perfect. It covered everything I needed, and the structure was flawless."
210,q4_coded,2024,NA,Neutral
210,q4_improvements,2024,NA,NA
211,q4,2022,NA,"It could be more engaging and less lecture-based. Otherwise, it was an OK program."
211,q4_coded,2022,NA,Engagement
211,q4_improvements,2022,NA,NA
211,q4,2023,NA,"I enjoyed the program, but I felt some sections were rushed and could use more time for explanation."
211,q4_coded,2023,NA,Neutral
211,q4_improvements,2023,NA,Pacing
211,q4,2024,NA,"I couldn’t have asked for a better program. It was well-structured, and I feel more prepared after completing it."
211,q4_coded,2024,NA,Improvement
211,q4_improvements,2024,NA,NA
212,q4,2022,NA,"The material was OK, but the pace was too fast for me to keep up. More time would have been great."
212,q4_coded,2022,NA,Neutral
212,q4_improvements,2022,NA,Pacing
212,q4,2023,NA,"The program was really good, but I think it could have been more tailored to individual needs."
212,q4_coded,2023,NA,Neutral
212,q4_improvements,2023,NA,NA
212,q4,2024,NA,"It was a wonderful experience. Everything from the material to the pace was on point, and I feel fully prepared."
212,q4_coded,2024,NA,Neutral
212,q4_improvements,2024,NA,NA
213,q4,2022,NA,I didn’t find the program very helpful. It needs more real-world applications.
213,q4_coded,2022,NA,Positive
213,q4_improvements,2022,NA,Real-World Examples
213,q4,2023,NA,It was a great program. More personalized feedback would help me understand the material better.
213,q4_coded,2023,NA,Improvement
213,q4_improvements,2023,NA,Feedback
213,q4,2024,NA,The program was wonderful. It really exceeded my expectations and left me feeling confident about the material.
213,q4_coded,2024,NA,Neutral
213,q4_improvements,2024,NA,NA
214,q4,2022,NA,"I didn't find the program all that helpful, but it wasn’t bad either. Some more detailed examples could have helped."
214,q4_coded,2022,NA,Positive
